"","location_name","location_id","sex_id","age_group_id","year_start","year_end","sim_cause","proportion"
"463","Arkansas",526,1,13,1990,2022,"residual",0.321037639504578
"464","California",527,1,13,1990,2022,"residual",0.51206879045037
"465","Colorado",528,1,13,1990,2022,"residual",0.426301128444429
"466","Connecticut",529,1,13,1990,2022,"residual",0.433768985002993
"467","Delaware",530,1,13,1990,2022,"residual",0.461300324714689
"468","District of Columbia",531,1,13,1990,2022,"residual",0.371089669994893
"469","Florida",532,1,13,1990,2022,"residual",0.403351317173842
"470","Georgia",533,1,13,1990,2022,"residual",0.35914625563142
"471","Hawaii",534,1,13,1990,2022,"residual",0.574779197131912
"472","Idaho",535,1,13,1990,2022,"residual",0.427567267911061
"473","Illinois",536,1,13,1990,2022,"residual",0.42580130439517
"474","Indiana",537,1,13,1990,2022,"residual",0.465141703756765
"475","Iowa",538,1,13,1990,2022,"residual",0.379669951406214
"476","Kansas",539,1,13,1990,2022,"residual",0.441384140379559
"477","Kentucky",540,1,13,1990,2022,"residual",0.320956764311676
"478","Louisiana",541,1,13,1990,2022,"residual",0.322858011860365
"479","Maine",542,1,13,1990,2022,"residual",0.45485214559733
"480","Maryland",543,1,13,1990,2022,"residual",0.4021369267529
"481","Massachusetts",544,1,13,1990,2022,"residual",0.443780093803986
"482","Michigan",545,1,13,1990,2022,"residual",0.455121602742421
"483","Minnesota",546,1,13,1990,2022,"residual",0.459735184925254
"484","Mississippi",547,1,13,1990,2022,"residual",0.297672372311835
"485","Missouri",548,1,13,1990,2022,"residual",0.376487089023152
"486","Montana",549,1,13,1990,2022,"residual",0.443880144332147
"487","Nebraska",550,1,13,1990,2022,"residual",0.434621266292931
"488","Nevada",551,1,13,1990,2022,"residual",0.426358245625387
"489","New Hampshire",552,1,13,1990,2022,"residual",0.430801936538745
"490","New Jersey",553,1,13,1990,2022,"residual",0.469116128082262
"491","New Mexico",554,1,13,1990,2022,"residual",0.403053219317491
"492","New York",555,1,13,1990,2022,"residual",0.339247754011017
"493","North Carolina",556,1,13,1990,2022,"residual",0.446152384911822
"494","North Dakota",557,1,13,1990,2022,"residual",0.404329500643734
"495","Ohio",558,1,13,1990,2022,"residual",0.400495916772297
"496","Oklahoma",559,1,13,1990,2022,"residual",0.298671019763636
"497","Oregon",560,1,13,1990,2022,"residual",0.471805263805474
"498","Pennsylvania",561,1,13,1990,2022,"residual",0.490577836176508
"499","Rhode Island",562,1,13,1990,2022,"residual",0.396891201039431
"500","South Carolina",563,1,13,1990,2022,"residual",0.463848048325913
"501","South Dakota",564,1,13,1990,2022,"residual",0.399866442228277
"502","Tennessee",565,1,13,1990,2022,"residual",0.340117742558159
"503","Texas",566,1,13,1990,2022,"residual",0.358012675838602
"504","Utah",567,1,13,1990,2022,"residual",0.475630372507607
"505","Vermont",568,1,13,1990,2022,"residual",0.418853912101121
"506","Virginia",569,1,13,1990,2022,"residual",0.42929491897225
"507","Washington",570,1,13,1990,2022,"residual",0.515509249878223
"508","West Virginia",571,1,13,1990,2022,"residual",0.393299652391926
"509","Wisconsin",572,1,13,1990,2022,"residual",0.421755641529044
"510","Wyoming",573,1,13,1990,2022,"residual",0.418479792187648
"511","Alabama",523,1,14,1990,2022,"residual",0.30922912446173
"512","Alaska",524,1,14,1990,2022,"residual",0.3380829723211
"513","Arizona",525,1,14,1990,2022,"residual",0.349366626210333
"514","Arkansas",526,1,14,1990,2022,"residual",0.219445221154144
"515","California",527,1,14,1990,2022,"residual",0.41139502411166
"516","Colorado",528,1,14,1990,2022,"residual",0.337007580666345
"517","Connecticut",529,1,14,1990,2022,"residual",0.331846723343928
"518","Delaware",530,1,14,1990,2022,"residual",0.338858397979955
"519","District of Columbia",531,1,14,1990,2022,"residual",0.296033937179054
"520","Florida",532,1,14,1990,2022,"residual",0.344618633429409
"521","Georgia",533,1,14,1990,2022,"residual",0.286142650209579
"522","Hawaii",534,1,14,1990,2022,"residual",0.48700680748949
"523","Idaho",535,1,14,1990,2022,"residual",0.321483633545833
"524","Illinois",536,1,14,1990,2022,"residual",0.324392718599648
"525","Indiana",537,1,14,1990,2022,"residual",0.367818863288945
"526","Iowa",538,1,14,1990,2022,"residual",0.285505823145537
"527","Kansas",539,1,14,1990,2022,"residual",0.314545401794152
"528","Kentucky",540,1,14,1990,2022,"residual",0.240764490101928
"529","Louisiana",541,1,14,1990,2022,"residual",0.261919831227632
"530","Maine",542,1,14,1990,2022,"residual",0.350158788670389
"531","Maryland",543,1,14,1990,2022,"residual",0.292108921140697
"532","Massachusetts",544,1,14,1990,2022,"residual",0.349303429318169
"533","Michigan",545,1,14,1990,2022,"residual",0.344522745489557
"534","Minnesota",546,1,14,1990,2022,"residual",0.37749480019134
"535","Mississippi",547,1,14,1990,2022,"residual",0.238338883109082
"536","Missouri",548,1,14,1990,2022,"residual",0.290853981287051
"537","Montana",549,1,14,1990,2022,"residual",0.324383239392673
"538","Nebraska",550,1,14,1990,2022,"residual",0.332482516587808
"539","Nevada",551,1,14,1990,2022,"residual",0.318545225629925
"540","New Hampshire",552,1,14,1990,2022,"residual",0.319607763328991
"541","New Jersey",553,1,14,1990,2022,"residual",0.383186379727895
"542","New Mexico",554,1,14,1990,2022,"residual",0.339918566638075
"543","New York",555,1,14,1990,2022,"residual",0.265044723214089
"544","North Carolina",556,1,14,1990,2022,"residual",0.345735965542157
"545","North Dakota",557,1,14,1990,2022,"residual",0.300587783736248
"546","Ohio",558,1,14,1990,2022,"residual",0.319653738938091
"547","Oklahoma",559,1,14,1990,2022,"residual",0.220384459985101
"548","Oregon",560,1,14,1990,2022,"residual",0.404206923272605
"549","Pennsylvania",561,1,14,1990,2022,"residual",0.374174311552077
"550","Rhode Island",562,1,14,1990,2022,"residual",0.302337191351042
"551","South Carolina",563,1,14,1990,2022,"residual",0.361322279123446
"552","South Dakota",564,1,14,1990,2022,"residual",0.298259842195794
"553","Tennessee",565,1,14,1990,2022,"residual",0.269799774436469
"554","Texas",566,1,14,1990,2022,"residual",0.281234730043482
"555","Utah",567,1,14,1990,2022,"residual",0.370830985220474
"556","Vermont",568,1,14,1990,2022,"residual",0.325290512192692
"557","Virginia",569,1,14,1990,2022,"residual",0.348248337788858
"558","Washington",570,1,14,1990,2022,"residual",0.414563199877892
"559","West Virginia",571,1,14,1990,2022,"residual",0.305029937967136
"560","Wisconsin",572,1,14,1990,2022,"residual",0.3214621729877
"561","Wyoming",573,1,14,1990,2022,"residual",0.323118652493494
"562","Alabama",523,1,15,1990,2022,"residual",0.245329472362563
"563","Alaska",524,1,15,1990,2022,"residual",0.250370863303645
"564","Arizona",525,1,15,1990,2022,"residual",0.264000569774574
"565","Arkansas",526,1,15,1990,2022,"residual",0.174823914345736
"566","California",527,1,15,1990,2022,"residual",0.313660028053907
"567","Colorado",528,1,15,1990,2022,"residual",0.250260082981003
"568","Connecticut",529,1,15,1990,2022,"residual",0.27271245975567
"569","Delaware",530,1,15,1990,2022,"residual",0.257257398770455
"570","District of Columbia",531,1,15,1990,2022,"residual",0.224453138771467
"571","Florida",532,1,15,1990,2022,"residual",0.271050873903288
"572","Georgia",533,1,15,1990,2022,"residual",0.224135107320033
"573","Hawaii",534,1,15,1990,2022,"residual",0.387981967342904
"574","Idaho",535,1,15,1990,2022,"residual",0.254538173140869
"575","Illinois",536,1,15,1990,2022,"residual",0.244916959593004
"576","Indiana",537,1,15,1990,2022,"residual",0.277768255771102
"577","Iowa",538,1,15,1990,2022,"residual",0.230701005344985
"578","Kansas",539,1,15,1990,2022,"residual",0.245731806273711
"579","Kentucky",540,1,15,1990,2022,"residual",0.196567194787409
"580","Louisiana",541,1,15,1990,2022,"residual",0.197526602745076
"581","Maine",542,1,15,1990,2022,"residual",0.275137276993205
"582","Maryland",543,1,15,1990,2022,"residual",0.226912841578716
"583","Massachusetts",544,1,15,1990,2022,"residual",0.272341212469723
"584","Michigan",545,1,15,1990,2022,"residual",0.252858957649719
"585","Minnesota",546,1,15,1990,2022,"residual",0.294781086084494
"586","Mississippi",547,1,15,1990,2022,"residual",0.181585324443544
"587","Missouri",548,1,15,1990,2022,"residual",0.207606195580807
"588","Montana",549,1,15,1990,2022,"residual",0.247710550404197
"589","Nebraska",550,1,15,1990,2022,"residual",0.237628263371311
"590","Nevada",551,1,15,1990,2022,"residual",0.236735159920033
"591","New Hampshire",552,1,15,1990,2022,"residual",0.240891428140392
"592","New Jersey",553,1,15,1990,2022,"residual",0.308429149685299
"593","New Mexico",554,1,15,1990,2022,"residual",0.275392564766334
"594","New York",555,1,15,1990,2022,"residual",0.206336903618737
"595","North Carolina",556,1,15,1990,2022,"residual",0.268087778807151
"596","North Dakota",557,1,15,1990,2022,"residual",0.229132398401906
"597","Ohio",558,1,15,1990,2022,"residual",0.239119948552163
"598","Oklahoma",559,1,15,1990,2022,"residual",0.153489278645198
"599","Oregon",560,1,15,1990,2022,"residual",0.330222159523951
"600","Pennsylvania",561,1,15,1990,2022,"residual",0.288634916301621
"601","Rhode Island",562,1,15,1990,2022,"residual",0.231958783759212
"602","South Carolina",563,1,15,1990,2022,"residual",0.300580856089821
"603","South Dakota",564,1,15,1990,2022,"residual",0.228333583479478
"604","Tennessee",565,1,15,1990,2022,"residual",0.210843258430985
"605","Texas",566,1,15,1990,2022,"residual",0.21809205753605
"606","Utah",567,1,15,1990,2022,"residual",0.303904365125406
"607","Vermont",568,1,15,1990,2022,"residual",0.24826906896717
"608","Virginia",569,1,15,1990,2022,"residual",0.273182155227122
"609","Washington",570,1,15,1990,2022,"residual",0.334125706059212
"610","West Virginia",571,1,15,1990,2022,"residual",0.24167514416254
"611","Wisconsin",572,1,15,1990,2022,"residual",0.25435268417286
"612","Wyoming",573,1,15,1990,2022,"residual",0.243126738437767
"613","Alabama",523,1,16,1990,2022,"residual",0.202538407857179
"614","Alaska",524,1,16,1990,2022,"residual",0.202875366640637
"615","Arizona",525,1,16,1990,2022,"residual",0.204347713423376
"616","Arkansas",526,1,16,1990,2022,"residual",0.144099524020321
"617","California",527,1,16,1990,2022,"residual",0.252250779614784
"618","Colorado",528,1,16,1990,2022,"residual",0.203994818041303
"619","Connecticut",529,1,16,1990,2022,"residual",0.23531946686655
"620","Delaware",530,1,16,1990,2022,"residual",0.234796857257354
"621","District of Columbia",531,1,16,1990,2022,"residual",0.190510421774638
"622","Florida",532,1,16,1990,2022,"residual",0.231927603467703
"623","Georgia",533,1,16,1990,2022,"residual",0.189843695393738
"624","Hawaii",534,1,16,1990,2022,"residual",0.331331083532532
"625","Idaho",535,1,16,1990,2022,"residual",0.209614624659839
"626","Illinois",536,1,16,1990,2022,"residual",0.205223782560136
"627","Indiana",537,1,16,1990,2022,"residual",0.230480306166006
"628","Iowa",538,1,16,1990,2022,"residual",0.190678369474884
"629","Kansas",539,1,16,1990,2022,"residual",0.203443218651359
"630","Kentucky",540,1,16,1990,2022,"residual",0.165250919627226
"631","Louisiana",541,1,16,1990,2022,"residual",0.164487629012615
"632","Maine",542,1,16,1990,2022,"residual",0.231175059923424
"633","Maryland",543,1,16,1990,2022,"residual",0.19668342141839
"634","Massachusetts",544,1,16,1990,2022,"residual",0.22921739621737
"635","Michigan",545,1,16,1990,2022,"residual",0.195333704652724
"636","Minnesota",546,1,16,1990,2022,"residual",0.250668407178491
"637","Mississippi",547,1,16,1990,2022,"residual",0.173024310409695
"638","Missouri",548,1,16,1990,2022,"residual",0.185724665610207
"639","Montana",549,1,16,1990,2022,"residual",0.198922190508367
"640","Nebraska",550,1,16,1990,2022,"residual",0.214631057621208
"641","Nevada",551,1,16,1990,2022,"residual",0.177594507891042
"642","New Hampshire",552,1,16,1990,2022,"residual",0.202250024312614
"643","New Jersey",553,1,16,1990,2022,"residual",0.248874069427344
"644","New Mexico",554,1,16,1990,2022,"residual",0.212036202423742
"645","New York",555,1,16,1990,2022,"residual",0.171659805527685
"646","North Carolina",556,1,16,1990,2022,"residual",0.219183824578193
"647","North Dakota",557,1,16,1990,2022,"residual",0.18307680445416
"648","Ohio",558,1,16,1990,2022,"residual",0.207170829081754
"649","Oklahoma",559,1,16,1990,2022,"residual",0.123585310564562
"650","Oregon",560,1,16,1990,2022,"residual",0.266929451068367
"651","Pennsylvania",561,1,16,1990,2022,"residual",0.236609752122771
"652","Rhode Island",562,1,16,1990,2022,"residual",0.187748812561437
"653","South Carolina",563,1,16,1990,2022,"residual",0.23269410022738
"654","South Dakota",564,1,16,1990,2022,"residual",0.183031885435658
"655","Tennessee",565,1,16,1990,2022,"residual",0.173887982663212
"656","Texas",566,1,16,1990,2022,"residual",0.178679237696869
"657","Utah",567,1,16,1990,2022,"residual",0.259963676733733
"658","Vermont",568,1,16,1990,2022,"residual",0.191929076122824
"659","Virginia",569,1,16,1990,2022,"residual",0.240068042531958
"660","Washington",570,1,16,1990,2022,"residual",0.275161700235335
"661","West Virginia",571,1,16,1990,2022,"residual",0.197412591315047
"662","Wisconsin",572,1,16,1990,2022,"residual",0.223480464128372
"663","Wyoming",573,1,16,1990,2022,"residual",0.200746748314784
"664","Alabama",523,1,17,1990,2022,"residual",0.177156611313799
"665","Alaska",524,1,17,1990,2022,"residual",0.182771228544491
"666","Arizona",525,1,17,1990,2022,"residual",0.175038340273023
"667","Arkansas",526,1,17,1990,2022,"residual",0.127766783917941
"668","California",527,1,17,1990,2022,"residual",0.208443254512177
"669","Colorado",528,1,17,1990,2022,"residual",0.177879712051242
"670","Connecticut",529,1,17,1990,2022,"residual",0.198643049297436
"671","Delaware",530,1,17,1990,2022,"residual",0.204648815669274
"672","District of Columbia",531,1,17,1990,2022,"residual",0.168439689542765
"673","Florida",532,1,17,1990,2022,"residual",0.201511277951355
"674","Georgia",533,1,17,1990,2022,"residual",0.171219607190141
"675","Hawaii",534,1,17,1990,2022,"residual",0.282111794931594
"676","Idaho",535,1,17,1990,2022,"residual",0.171522893366131
"677","Illinois",536,1,17,1990,2022,"residual",0.177701074415235
"678","Indiana",537,1,17,1990,2022,"residual",0.192852648582692
"679","Iowa",538,1,17,1990,2022,"residual",0.15918823390414
"680","Kansas",539,1,17,1990,2022,"residual",0.187092628463371
"681","Kentucky",540,1,17,1990,2022,"residual",0.149269380713807
"682","Louisiana",541,1,17,1990,2022,"residual",0.152384675141781
"683","Maine",542,1,17,1990,2022,"residual",0.199352116619976
"684","Maryland",543,1,17,1990,2022,"residual",0.175913384780741
"685","Massachusetts",544,1,17,1990,2022,"residual",0.195810740739019
"686","Michigan",545,1,17,1990,2022,"residual",0.168523471071811
"687","Minnesota",546,1,17,1990,2022,"residual",0.22154265806659
"688","Mississippi",547,1,17,1990,2022,"residual",0.150321860963889
"689","Missouri",548,1,17,1990,2022,"residual",0.1646743199815
"690","Montana",549,1,17,1990,2022,"residual",0.162074243883966
"691","Nebraska",550,1,17,1990,2022,"residual",0.189409793639147
"692","Nevada",551,1,17,1990,2022,"residual",0.161539553503383
"693","New Hampshire",552,1,17,1990,2022,"residual",0.157751773871653
"694","New Jersey",553,1,17,1990,2022,"residual",0.213360947592973
"695","New Mexico",554,1,17,1990,2022,"residual",0.168516988599448
"696","New York",555,1,17,1990,2022,"residual",0.144313084233747
"697","North Carolina",556,1,17,1990,2022,"residual",0.192468866179316
"698","North Dakota",557,1,17,1990,2022,"residual",0.159295503981212
"699","Ohio",558,1,17,1990,2022,"residual",0.182697172450508
"700","Oklahoma",559,1,17,1990,2022,"residual",0.102677011190606
"701","Oregon",560,1,17,1990,2022,"residual",0.23358426206046
"702","Pennsylvania",561,1,17,1990,2022,"residual",0.205911110289868
"703","Rhode Island",562,1,17,1990,2022,"residual",0.150216458273062
"704","South Carolina",563,1,17,1990,2022,"residual",0.19897355488465
"705","South Dakota",564,1,17,1990,2022,"residual",0.14566765632426
"706","Tennessee",565,1,17,1990,2022,"residual",0.152226858647774
"707","Texas",566,1,17,1990,2022,"residual",0.159091409511379
"708","Utah",567,1,17,1990,2022,"residual",0.218049873691317
"709","Vermont",568,1,17,1990,2022,"residual",0.154159083811284
"710","Virginia",569,1,17,1990,2022,"residual",0.213432737241707
"711","Washington",570,1,17,1990,2022,"residual",0.215431996447872
"712","West Virginia",571,1,17,1990,2022,"residual",0.174763515557166
"713","Wisconsin",572,1,17,1990,2022,"residual",0.190301271366425
"714","Wyoming",573,1,17,1990,2022,"residual",0.170107919737111
"715","Alabama",523,1,18,1990,2022,"residual",0.168726556554459
"716","Alaska",524,1,18,1990,2022,"residual",0.178034230497307
"717","Arizona",525,1,18,1990,2022,"residual",0.160425139005829
"718","Arkansas",526,1,18,1990,2022,"residual",0.125824591957728
"719","California",527,1,18,1990,2022,"residual",0.184530568856753
"720","Colorado",528,1,18,1990,2022,"residual",0.168247207782195
"721","Connecticut",529,1,18,1990,2022,"residual",0.191250547577906
"722","Delaware",530,1,18,1990,2022,"residual",0.184964720511174
"723","District of Columbia",531,1,18,1990,2022,"residual",0.151993362109353
"724","Florida",532,1,18,1990,2022,"residual",0.190135413067968
"725","Georgia",533,1,18,1990,2022,"residual",0.163657071507993
"726","Hawaii",534,1,18,1990,2022,"residual",0.247370455449524
"727","Idaho",535,1,18,1990,2022,"residual",0.167075607080114
"728","Illinois",536,1,18,1990,2022,"residual",0.170333316339652
"729","Indiana",537,1,18,1990,2022,"residual",0.183949331549017
"730","Iowa",538,1,18,1990,2022,"residual",0.14878478705578
"731","Kansas",539,1,18,1990,2022,"residual",0.171966231412986
"732","Kentucky",540,1,18,1990,2022,"residual",0.145936580323618
"733","Louisiana",541,1,18,1990,2022,"residual",0.155166785830799
"734","Maine",542,1,18,1990,2022,"residual",0.183531793210642
"735","Maryland",543,1,18,1990,2022,"residual",0.169302137963583
